Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-07-01,0.235, 2002,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-07-11,0.206, 2002,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-07-21,0.233, 2002,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-08-01,0.291, 2002,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-08-11,0.394, 2002,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-08-21,0.449, 2002,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-09-01,0.426, 2002,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-09-11,0.393, 2002,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-09-21,0.362, 2002,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-10-01,0.425, 2002,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-10-11,0.461, 2002,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-10-21,0.487, 2002,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-11-01,0.45, 2002,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-11-11,0.392, 2002,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-11-21,0.331, 2002,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-12-01,0.36, 2002,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-12-11,0.459, 2002,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2002-12-21,0.561, 2002,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-01-01,0.569, 2003,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-01-11,0.529, 2003,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-01-21,0.462, 2003,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-02-01,0.477, 2003,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-02-11,0.479, 2003,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-02-21,0.499, 2003,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-03-01,0.559, 2003,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-03-11,0.536, 2003,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-03-21,0.522, 2003,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-04-01,0.516, 2003,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-04-11,0.521, 2003,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-04-21,0.544, 2003,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-05-01,0.516, 2003,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-05-11,0.566, 2003,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-05-21,0.582, 2003,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-06-01,0.619, 2003,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-06-11,0.643, 2003,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-06-21,0.633, 2003,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-07-01,0.587, 2003,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-07-11,0.534, 2003,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-07-21,0.524, 2003,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-08-01,0.551, 2003,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-08-11,0.595, 2003,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-08-21,0.65, 2003,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-09-01,0.704, 2003,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-09-11,0.737, 2003,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-09-21,0.747, 2003,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-10-01,0.709, 2003,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-10-11,0.633, 2003,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-10-21,0.573, 2003,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-11-01,0.543, 2003,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-11-11,0.527, 2003,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-11-21,0.501, 2003,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-12-01,0.512, 2003,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-12-11,0.612, 2003,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2003-12-21,0.662, 2003,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-01-01,0.642, 2004,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-01-11,0.648, 2004,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-01-21,0.677, 2004,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-02-01,0.644, 2004,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-02-11,0.629, 2004,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-02-21,0.655, 2004,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-03-01,0.72, 2004,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-03-11,0.665, 2004,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-03-21,0.628, 2004,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-04-01,0.616, 2004,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-04-11,0.611, 2004,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-04-21,0.585, 2004,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-05-01,0.621, 2004,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-05-11,0.651, 2004,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-05-21,0.661, 2004,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-06-01,0.655, 2004,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-06-11,0.642, 2004,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-06-21,0.584, 2004,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-07-01,0.544, 2004,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-07-11,0.483, 2004,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-07-21,0.475, 2004,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-08-01,0.462, 2004,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-08-11,0.501, 2004,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-08-21,0.526, 2004,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-09-01,0.519, 2004,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-09-11,0.491, 2004,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-09-21,0.436, 2004,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-10-01,0.404, 2004,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-10-11,0.422, 2004,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-10-21,0.469, 2004,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-11-01,0.488, 2004,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-11-11,0.487, 2004,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-11-21,0.448, 2004,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-12-01,0.386, 2004,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-12-11,0.357, 2004,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2004-12-21,0.439, 2004,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-01-01,0.468, 2005,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-01-11,0.46, 2005,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-01-21,0.429, 2005,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-02-01,0.415, 2005,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-02-11,0.398, 2005,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-02-21,0.395, 2005,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-03-01,0.459, 2005,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-03-11,0.491, 2005,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-03-21,0.509, 2005,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-04-01,0.562, 2005,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-04-11,0.576, 2005,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-04-21,0.622, 2005,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-05-01,0.527, 2005,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-05-11,0.518, 2005,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-05-21,0.493, 2005,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-06-01,0.554, 2005,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-06-11,0.597, 2005,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-06-21,0.655, 2005,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-07-01,0.666, 2005,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-07-11,0.633, 2005,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-07-21,0.597, 2005,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-08-01,0.576, 2005,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-08-11,0.596, 2005,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-08-21,0.57, 2005,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-09-01,0.515, 2005,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-09-11,0.487, 2005,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-09-21,0.467, 2005,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-10-01,0.466, 2005,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-10-11,0.486, 2005,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-10-21,0.497, 2005,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-11-01,0.453, 2005,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-11-11,0.411, 2005,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-11-21,0.358, 2005,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-12-01,0.344, 2005,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-12-11,0.373, 2005,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2005-12-21,0.429, 2005,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-01-01,0.462, 2006,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-01-11,0.479, 2006,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-01-21,0.491, 2006,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-02-01,0.506, 2006,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-02-11,0.505, 2006,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-02-21,0.483, 2006,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-03-01,0.526, 2006,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-03-11,0.487, 2006,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-03-21,0.478, 2006,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-04-01,0.565, 2006,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-04-11,0.535, 2006,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-04-21,0.475, 2006,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-05-01,0.455, 2006,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-05-11,0.391, 2006,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-05-21,0.382, 2006,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-06-01,0.366, 2006,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-06-11,0.383, 2006,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-06-21,0.323, 2006,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-07-01,0.274, 2006,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-07-11,0.295, 2006,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-07-21,0.425, 2006,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-08-01,0.531, 2006,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-08-11,0.632, 2006,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-08-21,0.641, 2006,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-09-01,0.663, 2006,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-09-11,0.651, 2006,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-09-21,0.633, 2006,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-10-01,0.599, 2006,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-10-11,0.57, 2006,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-10-21,0.591, 2006,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-11-01,0.579, 2006,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-11-11,0.567, 2006,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-11-21,0.515, 2006,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-12-01,0.456, 2006,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-12-11,0.469, 2006,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2006-12-21,0.499, 2006,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-01-01,0.489, 2007,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-01-11,0.465, 2007,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-01-21,0.52, 2007,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-02-01,0.616, 2007,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-02-11,0.632, 2007,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-02-21,0.655, 2007,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-03-01,0.626, 2007,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-03-11,0.488, 2007,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-03-21,0.407, 2007,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-04-01,0.357, 2007,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-04-11,0.284, 2007,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-04-21,0.24, 2007,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-05-01,0.265, 2007,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-05-11,0.55, 2007,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-05-21,0.269, 2007,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-06-01,0.333, 2007,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-06-11,0.38, 2007,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-06-21,0.387, 2007,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-07-01,0.423, 2007,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-07-11,0.444, 2007,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-07-21,0.513, 2007,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-08-01,0.573, 2007,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-08-11,0.696, 2007,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-08-21,0.709, 2007,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-09-01,0.696, 2007,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-09-11,0.643, 2007,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-09-21,0.537, 2007,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-10-01,0.504, 2007,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-10-11,0.538, 2007,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-10-21,0.586, 2007,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-11-01,0.591, 2007,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-11-11,0.608, 2007,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-11-21,0.622, 2007,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-12-01,0.595, 2007,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-12-11,0.567, 2007,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2007-12-21,0.607, 2007,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-01-01,0.618, 2008,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-01-11,0.617, 2008,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-01-21,0.604, 2008,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-02-01,0.575, 2008,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-02-11,0.521, 2008,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-02-21,0.497, 2008,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-03-01,0.562, 2008,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-03-11,0.608, 2008,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-03-21,0.564, 2008,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-04-01,0.565, 2008,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-04-11,0.548, 2008,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-04-21,0.53, 2008,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-05-01,0.554, 2008,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-05-11,0.618, 2008,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-05-21,0.626, 2008,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-06-01,0.586, 2008,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-06-11,0.574, 2008,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-06-21,0.584, 2008,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-07-01,0.603, 2008,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-07-11,0.574, 2008,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-07-21,0.585, 2008,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-08-01,0.599, 2008,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-08-11,0.643, 2008,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-08-21,0.646, 2008,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-09-01,0.574, 2008,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-09-11,0.525, 2008,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-09-21,0.533, 2008,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-10-01,0.549, 2008,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-10-11,0.576, 2008,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-10-21,0.623, 2008,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-11-01,0.608, 2008,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-11-11,0.599, 2008,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-11-21,0.57, 2008,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-12-01,0.523, 2008,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-12-11,0.566, 2008,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2008-12-21,0.632, 2008,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-01-01,0.722, 2009,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-01-11,0.715, 2009,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-01-21,0.583, 2009,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-02-01,0.53, 2009,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-02-11,0.488, 2009,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-02-21,0.506, 2009,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-03-01,0.589, 2009,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-03-11,0.652, 2009,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-03-21,0.678, 2009,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-04-01,0.686, 2009,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-04-11,0.653, 2009,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-04-21,0.588, 2009,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-05-01,0.557, 2009,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-05-11,0.597, 2009,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Mali,1931,Mopti,2009-05-21,0.63, 2009,05,3, ,FAO-ASIS
